Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/25/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.1818963,399.7772241,236.7553445,259.0088122,450.0006563,636.9161397,739.6845999,695.019269,738.002431,1362.781073,1873.258144,2607.64929,2659.335424,3022.550852,,,,,,,4770.163419,5448.491562,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,526.3704157,578.4801165,630.6728913,810.7872894,1013.53625,1036.699489,1119.556675,1208.739009,1326.372196,1498.520286,1752.555252,2004.121019,1786.933791,1493.421126,1473.627941,1499.295522,1498.557194,1556.024023,1733.492525,1761.435531,2023.51178,2201.840208,2393.972794,2747.102934,3175.298373,3322.976765,3557.980975,3845.824273,3800.903771,3305.282653,3596.190375,3458.260825,3011.688218,2987.039095,3368.607587,4029.690194,4707.912284,5571.339948,6427.510194,6041.864013,7396.896577,8280.824116,8271.448977,8447.885334,8532.957874,7156.220272,6884.058247,7565.758312,7188.10884,7030.855102,5793.83982,,
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.1434467,,,,,,,,,,,,1305.63763,1243.120336,1255.142555,930.7946606,1428.231864,1650.529782,,
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.7753395,969.6864113,1136.857506,1276.522508,1338.135409,1383.409496,1445.503267,1448.319749,1486.589759,1453.668314,1537.848825,1783.967617,2000.787404,2297.423065,2847.986456,3410.26053,3413.916277,3811.755094,3606.25048,3854.806886,3505.560737,3398.24865,3083.963758,3099.483582,2935.454343,2662.222969,2714.450025,2456.056612,,
Tonga,TON,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,639.1008258,632.2352324,605.6078344,641.7785199,603.1108182,692.9355669,816.1877433,1090.163796,1049.204546,1098.965615,1271.151457,1304.403237,1312.900726,1906.341469,1950.521298,2086.84059,2024.187063,1809.558911,1860.458593,1852.456244,1613.015689,1651.304389,1789.618481,2033.430629,2262.235424,2581.577304,2617.338207,3019.515629,2770.943171,3230.300939,3623.33155,4118.858006,3947.635143,3799.594282,3797.768034,3652.376145,4151.242778,4532.399982,4857.893543,4604.986137,,
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,105.8226427,112.0177815,113.4284023,125.6142688,147.9714777,152.7580123,145.1683954,163.2530538,182.5859165,200.0481024,237.614336,244.5453622,244.5474143,253.5718873,245.816533,258.9152696,269.8021713,291.3166702,305.6386366,300.7372426,315.0981724,273.2606352,283.9262548,276.1617235,307.8091585,334.3232558,359.065375,368.5850951,368.2775009,386.0998115,395.7299064,398.4026768,410.5184106,471.6909679,535.7403624,600.5937774,671.2991968,829.1788135,821.0795496,904.9102037,1088.434156,1184.684126,1183.798313,1196.13865,1300.866677,1352.065462,1439.133335,1633.953388,1653.550804,1723.618226,1608.285972,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,157.342462,173.3711185,216.0720801,265.768371,285.5324694,301.1640223,310.5109683,340.5814232,374.7834662,490.8855875,762.003496,677.3072606,564.8193056,474.6797504,423.0033937,421.7064676,456.4312607,467.8595031,440.4651107,482.9917646,492.5172709,488.8699225,463.2995546,440.2561054,501.0049449,504.9410108,516.6953818,493.6306954,489.0232719,486.6694836,457.2450017,484.9227303,595.4394758,713.52749,810.236049,941.0771202,1031.617177,1096.201612,1098.333877,1228.723646,1324.017372,1364.384665,1432.758625,1475.96862,1364.49802,1248.600994,1276.45522,1297.537916,1308.523383,1213.875854,,
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,662.7279849,709.918036,831.8919113,994.7417079,1083.044604,1589.002877,1512.141715,1964.495209,2409.222034,2411.076072,3430.999596,4037.327995,5786.291705,5272.616442,5020.820989,4547.645986,2981.500217,2609.269686,2597.760628,2227.996682,2609.503361,2938.313456,2984.131305,2577.198461,2720.594461,3020.067957,3013.730036,3186.048372,3567.52939,3850.359593,4278.242845,4925.86446,4971.394692,5904.384983,7490.515554,8214.262166,9030.398385,11158.49035,14869.61616,9483.992711,10896.38701,11098.53425,11115.51652,12809.96152,14163.03525,14146.91772,12447.84597,12456.93143,12183.91106,12443.94088,12016.86805,,
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,252.4681907,291.0165454,378.2384402,441.521816,543.1277979,646.5851752,651.4220407,701.8236071,808.6546923,901.4168256,1076.092272,987.9329025,938.3114639,943.84361,904.8452077,880.3416852,942.9865478,984.4550517,1018.898332,992.4540706,1210.09903,1260.418863,1336.132596,1210.900757,1289.603029,1466.484173,1560.207917,1677.96242,1766.875035,1837.896272,1674.843505,1739.860119,1794.966735,2126.712233,2377.784873,2378.283673,2502.33442,2777.652057,3043.379643,3029.866431,3237.224747,3291.276199,3174.026465,3335.291465,3633.166486,3456.127176,3436.599333,3297.529623,3349.470925,3235.02624,3263.081529,,
Turkiye,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,410.8297868,381.5880366,468.5729867,579.533838,780.2143185,952.5927708,1069.428619,1199.528456,1302.183624,1737.224738,1299.928613,1310.927348,1163.464046,1085.016475,1030.477993,1132.422794,1248.38894,1383.402217,1398.187513,1651.227336,2302.000788,2238.078492,2339.893517,2620.630048,1813.564372,2352.883737,2503.540088,2579.819615,3707.291665,3353.771071,3537.106532,2480.05572,2922.673856,3825.081774,4962.367198,6129.142353,6670.468426,8074.38611,9013.110375,7417.588723,8891.531229,9547.16677,9882.163628,10603.3518,10150.97163,9133.243815,9001.615582,8730.440198,7945.461235,7568.737229,7163.954792,,
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.157959,133.2303619,123.2030106,141.0392761,124.5775299,109.9116211,115.6783447,131.8396759,165.3371887,196.2168884,313.9136353,320.866394,331.4345398,325.8401184,339.934082,356.3630676,382.9205627,414.2788391,416.3123779,466.580658,578.1013184,567.4346313,583.4752808,589.3410645,618.9868774,734.779541,808.8881226,766.100647,784.2109985,826.0834961,882.7697754,940.977478,918.2659302,,
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,40.55716294,50.93466603,91.16659142,108.7754931,193.3048077,187.7345858,194.7447883,324.8598078,325.7768987,248.0929833,181.5509118,126.7432867,96.54694878,117.4632233,145.4628207,203.4798916,209.9721203,218.0315277,223.6096019,207.9506986,205.2919064,183.9460104,186.7021003,176.9692562,220.957864,253.9871094,268.952351,299.9470307,347.997423,635.7141833,651.9854512,637.8519024,566.1460308,593.7451723,666.2703558,656.5135782,567.8432596,588.2331572,649.5117019,682.3464547,719.4267796,,
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0431519,681.0656128,780.9934692,652.2970581,488.9913025,491.5324402,614.5111084,696.0545044,827.6675415,1101.463989,1501.705078,1889.659302,2577.371094,3264.606445,2044.813843,2464.609131,2944.864258,3403.697998,3527.08374,2647.716553,1934.458252,1910.593994,2351.48584,2727.390381,3239.06543,3328.540527,,
Upper middle income,UMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,197.6390036,210.8296729,233.0013047,294.5572503,352.4158817,377.7468064,391.8572236,427.7713833,449.5225373,509.6032908,571.9117006,628.7610138,592.0333864,548.8091581,566.5590999,584.7078993,589.3549461,609.1547655,675.4295292,719.228904,857.0117175,916.2065061,998.2329307,1096.311747,1212.576179,1337.738333,1464.499994,1547.832655,1470.533671,1390.650518,1523.875516,1507.92105,1523.484249,1685.862879,1978.427466,2332.371918,2766.036728,3409.438445,4045.566255,3949.143802,4733.835435,5555.063819,5946.406159,6279.27656,6429.477458,5995.987574,5956.809832,6537.306538,6833.407415,6911.672814,6536.006195,,
Uruguay,URY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,929.6974923,709.4477224,1198.71106,1315.892294,1118.076861,1154.013338,1278.223233,1510.757331,2208.247184,2984.027509,3308.715953,2629.239588,1370.66376,1275.178434,1246.583447,1618.618183,2064.956295,2284.679386,2320.095929,2543.668571,3107.062023,3599.15567,4178.25001,4855.127625,5319.223972,5657.04914,6603.862514,6953.737097,6534.894256,6165.63613,5618.944088,3663.40002,3076.689504,3498.591588,4529.914047,5148.176408,6163.122752,7898.892834,8100.611601,10206.73538,12058.62865,12058.84865,13780.50246,13427.93359,12706.90434,13497.41809,14925.99336,14840.955,14269.35993,12387.99366,,
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4531.557859,4848.298259,5307.047907,5871.5833,6114.355901,6525.826374,7223.074445,7948.932618,8906.337947,9510.699462,10139.6301,11436.79897,12064.72666,12743.08342,14264.34783,15151.53019,15839.99388,16737.47019,18192.58958,19120.86621,19858.75034,20260.14513,21165.51044,21808.80677,23044.64527,24084.36704,25337.30179,26816.87884,28304.71906,29587.88956,31226.49088,31718.04048,32709.13366,33488.47835,35492.58797,37665.68168,39839.54118,40681.17051,40133.38758,39084.94855,41221.69215,42833.41788,44821.48923,45737.95928,47523.00367,49202.32247,49495.07541,51490.42641,53655.97564,55387.9648,53327.34074,,
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.6620654,616.3859013,427.4639886,316.1024113,273.3187018,278.444289,342.2056201,411.9545789,438.6440351,626.2974614,787.1713318,929.6765226,1406.615243,1605.289456,1791.786402,1940.496985,2185.610519,2372.841921,2319.035783,1610.246579,1264.702393,1422.570063,1375.453045,,
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,725.9716894,899.6832696,978.9909425,1054.393661,1155.504956,1240.039383,1318.915313,1480.122814,1633.959137,1787.53195,1961.95969,2084.888154,2307.736853,2365.712064,2359.77871,2578.988181,2726.29066,2826.820219,3027.327654,3113.701221,3192.676956,3470.808126,3728.855744,3841.867234,4122.400541,4363.90151,4907.665807,5501.371255,5530.161954,5325.451549,5186.274424,4988.687301,5143.242692,5400.066288,5264.231599,5755.974795,5988.288109,6155.62808,6345.902008,6423.101224,6386.720343,,
"Venezuela, RB",VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,810.3655489,847.5534056,911.234907,1033.983115,1220.619687,1481.018304,1677.425073,1959.721377,2029.801033,1930.281563,2410.348828,2910.442363,3058.449594,2855.36946,2457.964045,2622.835693,2553.066119,1903.045511,2413.770731,1538.426449,1723.852615,1992.438472,2205.772865,2091.545876,1937.548334,2583.516217,2204.421963,2704.555632,2876.303096,3033.296098,3620.245797,3746.779681,2643.545144,2283.135254,3095.241014,4057.098387,5224.657376,6851.193223,9448.958782,9324.825088,10896.00268,8261.755634,9676.298393,9074.603131,11751.70688,,,,,,,,
British Virgin Islands,VGB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.16160747,82.42452986,124.5132657,126.2709733,166.7295911,205.3332054,263.7263981,305.8160113,326.1567026,324.9303993,331.4393545,342.8912269,354.6497751,372.4383299,407.1506301,437.3199984,536.2484599,602.2436429,703.9781087,879.298343,927.1763503,1023.136037,1168.144859,1350.474082,1486.256898,1608.038245,1655.103063,1734.91293,1867.314986,2040.058556,2163.771959,2251.858478,,
Vanuatu,VUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,797.0783461,731.2739537,682.9139254,724.8744238,889.5355035,813.9292901,793.7775514,759.4558944,884.6890779,911.3235072,1007.579439,1027.287165,1011.007509,947.8701354,1054.064587,1108.006784,1173.48535,1215.894285,1256.561666,1270.89914,1216.712478,1172.082879,1127.462939,1307.718307,1472.593646,1530.501108,1706.230504,1947.472212,2286.58219,2141.657072,2370.142676,2686.935177,2472.8185,2578.080781,2645.512506,2451.786501,2567.025831,2751.009475,2884.426365,3035.114039,2831.75355,,
World,WLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,691.9160277,747.7190654,846.2243171,1008.837603,1112.350072,1216.147732,1296.631148,1436.106237,1669.134382,1856.191124,2035.944311,2083.589135,2042.010902,2034.838323,2085.865909,2155.899995,2513.180586,2801.272361,3104.139629,3165.318822,3495.094049,3622.256075,3834.476362,3822.877877,4063.18584,4463.888063,4519.34793,4464.411143,4429.353058,4532.308867,4613.409983,4537.263385,4696.686383,5224.250068,5858.327171,6305.487571,6838.152744,7690.313972,8349.949017,7992.638437,8737.66349,9595.136344,8622.797617,8740.952946,8898.221041,8338.627137,8357.817265,8798.452383,9151.7058,9201.204951,8741.973505,,
Samoa,WSM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,482.6752948,448.2831152,400.7885686,342.0108382,364.7557299,412.5091881,459.5241174,416.6540215,440.7706586,431.9562737,,,,,,,,,,,1258.988575,1459.173385,1818.423808,1994.066705,2180.109029,2483.699702,2677.745593,2559.604375,2937.616997,3221.486325,3319.768957,3325.671284,3210.153065,3376.803443,3386.142365,3468.846449,3398.342584,3461.843603,3226.87401,,
Kosovo,XKX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.7448454,383.6510026,427.1004263,325.4033956,205.0021707,187.9321905,239.4551795,288.684201,289.7098338,302.3829741,328.4651121,361.3144031,385.7918033,401.7551699,436.6958074,484.0124521,573.5509374,671.689522,799.9405058,856.3798575,992.6243727,1031.55175,1183.495514,1367.845733,1422.192041,1470.154386,1095.666047,916.3022135,720.0051509,,,,
South Africa,ZAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,741.1408496,751.1345461,1009.282858,1216.755582,1191.326451,1087.739693,1162.852789,1302.678548,1530.721212,2092.668867,2121.978528,1877.271942,2050.599964,1833.350285,1284.282766,1419.321746,1854.950681,1946.762753,1973.548205,2241.561324,2411.804736,2617.737029,2864.41692,2933.900426,3251.755133,3033.724416,3122.822023,2784.168108,2715.458897,2707.893477,2356.605227,2241.818849,3426.197067,4412.588422,4972.384854,5153.517192,5444.436451,4895.362431,5293.727819,6573.774595,7081.971682,6677.611861,6040.67101,5701.851528,5144.544656,4688.121238,5531.361716,5788.14113,5464.485881,4643.188725,,
Zambia,ZMB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,267.3082084,289.5983353,278.0263593,417.3475049,367.9587728,358.8414398,338.1730832,380.1233566,412.9415385,470.7325732,524.4955871,504.235227,385.3856207,299.7856314,232.2125567,129.1333986,184.0771163,311.1609604,325.550824,263.5300803,281.540527,264.1456596,282.1149484,318.5896086,314.5544718,290.7238385,346.250739,269.1585697,265.3459474,261.6615653,299.4217986,294.3906359,324.6251782,384.0322674,494.2183379,693.1336205,699.9008731,954.4548945,846.2786118,1002.10924,1187.495466,1348.813887,1413.864528,1379.444002,1054.613559,992.8357925,1144.782042,1145.844603,990.1296186,733.3012908,,
Zimbabwe,ZWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,382.2344182,459.1484428,547.2383051,635.9507021,674.5188544,640.5653693,623.0914218,618.3411687,722.5704945,875.2984619,1005.728173,1018.29953,899.610963,711.3666557,608.4110688,643.047514,671.4026557,748.9901089,777.8535385,802.1229596,762.3812681,570.8497655,550.6118137,559.306137,559.884549,672.5069166,649.4580483,462.8237146,501.0204403,471.1922921,481.4253906,435.3628292,365.3445362,356.1015798,345.6757066,292.9553196,275.117833,204.3312293,631.9393033,783.8562195,892.0072375,1085.35746,1227.332563,1207.234855,1220.263319,1221.332601,1013.621411,1019.960476,1054.601646,934.3843411,,
